Full_Date,Year,Month,Date,Day,Holiday_Name,Is_Holiday,Is_Public_Holiday,Is_Bank_Holiday,Is_Mercantile_Holiday,Is_Poya_Day,Is_Weekend
2017-11-19,2017,November,19,Sunday,N/A,True,False,True,False,False,True
2017-11-20,2017,November,20,Monday,N/A,False,False,False,False,False,False
2017-11-21,2017,November,21,Tuesday,N/A,False,False,False,False,False,False
2017-11-22,2017,November,22,Wednesday,N/A,False,False,False,False,False,False
2017-11-23,2017,November,23,Thursday,N/A,False,False,False,False,False,False
2017-11-24,2017,November,24,Friday,N/A,False,False,False,False,False,False
2017-11-25,2017,November,25,Saturday,N/A,True,False,True,False,False,True
2017-11-26,2017,November,26,Sunday,N/A,True,False,True,False,False,True
2017-11-27,2017,November,27,Monday,N/A,False,False,False,False,False,False
2017-11-28,2017,November,28,Tuesday,N/A,False,False,False,False,False,False
2017-11-29,2017,November,29,Wednesday,N/A,False,False,False,False,False,False
2017-11-30,2017,November,30,Thursday,N/A,False,False,False,False,False,False
2017-12-01,2017,December,1,Friday,Milad-Un-Nabi (Holy Prophet's Birthday),True,True,True,True,False,False
2017-12-02,2017,December,2,Saturday,N/A,True,False,True,False,False,True
2017-12-03,2017,December,3,Sunday,Unduvap Full Moon Poya Day,True,True,True,False,True,True
2017-12-04,2017,December,4,Monday,N/A,False,False,False,False,False,False
2017-12-05,2017,December,5,Tuesday,N/A,False,False,False,False,False,False
2017-12-06,2017,December,6,Wednesday,N/A,False,False,False,False,False,False
2017-12-07,2017,December,7,Thursday,N/A,False,False,False,False,False,False
2017-12-08,2017,December,8,Friday,N/A,False,False,False,False,False,False
2017-12-09,2017,December,9,Saturday,N/A,True,False,True,False,False,True
2017-12-10,2017,December,10,Sunday,N/A,True,False,True,False,False,True
2017-12-11,2017,December,11,Monday,N/A,False,False,False,False,False,False
2017-12-12,2017,December,12,Tuesday,N/A,False,False,False,False,False,False
2017-12-13,2017,December,13,Wednesday,N/A,False,False,False,False,False,False
2017-12-14,2017,December,14,Thursday,N/A,False,False,False,False,False,False
2017-12-15,2017,December,15,Friday,N/A,False,False,False,False,False,False
2017-12-16,2017,December,16,Saturday,N/A,True,False,True,False,False,True
2017-12-17,2017,December,17,Sunday,N/A,True,False,True,False,False,True
2017-12-18,2017,December,18,Monday,N/A,False,False,False,False,False,False
2017-12-19,2017,December,19,Tuesday,N/A,False,False,False,False,False,False
2017-12-20,2017,December,20,Wednesday,N/A,False,False,False,False,False,False
2017-12-21,2017,December,21,Thursday,N/A,False,False,False,False,False,False
2017-12-22,2017,December,22,Friday,N/A,False,False,False,False,False,False
2017-12-23,2017,December,23,Saturday,N/A,True,False,True,False,False,True
2017-12-24,2017,December,24,Sunday,N/A,True,False,True,False,False,True
2017-12-25,2017,December,25,Monday,Christmas Day,True,True,True,True,False,False
2017-12-26,2017,December,26,Tuesday,N/A,False,False,False,False,False,False
2017-12-27,2017,December,27,Wednesday,N/A,False,False,False,False,False,False
2017-12-28,2017,December,28,Thursday,N/A,False,False,False,False,False,False
2017-12-29,2017,December,29,Friday,N/A,False,False,False,False,False,False
2017-12-30,2017,December,30,Saturday,N/A,True,False,True,False,False,True
2017-12-31,2017,December,31,Sunday,N/A,True,False,True,False,False,True
2018-01-01,2018,January,1,Monday,Duruthu Full Moon Poya Day,True,True,True,False,True,False
2018-01-02,2018,January,2,Tuesday,N/A,False,False,False,False,False,False
2018-01-03,2018,January,3,Wednesday,N/A,False,False,False,False,False,False
2018-01-04,2018,January,4,Thursday,N/A,False,False,False,False,False,False
2018-01-05,2018,January,5,Friday,N/A,False,False,False,False,False,False
2018-01-06,2018,January,6,Saturday,N/A,True,False,True,False,False,True
2018-01-07,2018,January,7,Sunday,N/A,True,False,True,False,False,True
2018-01-08,2018,January,8,Monday,N/A,False,False,False,False,False,False
2018-01-09,2018,January,9,Tuesday,N/A,False,False,False,False,False,False
2018-01-10,2018,January,10,Wednesday,N/A,False,False,False,False,False,False
2018-01-11,2018,January,11,Thursday,N/A,False,False,False,False,False,False
2018-01-12,2018,January,12,Friday,N/A,False,False,False,False,False,False
2018-01-13,2018,January,13,Saturday,N/A,True,False,True,False,False,True
2018-01-14,2018,January,14,Sunday,Tamil Thai Pongal Day,True,True,True,True,False,True
2018-01-15,2018,January,15,Monday,Special Bank Holiday,True,False,True,False,False,False
2018-01-16,2018,January,16,Tuesday,N/A,False,False,False,False,False,False
2018-01-17,2018,January,17,Wednesday,N/A,False,False,False,False,False,False
2018-01-18,2018,January,18,Thursday,N/A,False,False,False,False,False,False
2018-01-19,2018,January,19,Friday,N/A,False,False,False,False,False,False
2018-01-20,2018,January,20,Saturday,N/A,True,False,True,False,False,True
2018-01-21,2018,January,21,Sunday,N/A,True,False,True,False,False,True
2018-01-22,2018,January,22,Monday,N/A,False,False,False,False,False,False
2018-01-23,2018,January,23,Tuesday,N/A,False,False,False,False,False,False
2018-01-24,2018,January,24,Wednesday,N/A,False,False,False,False,False,False
2018-01-25,2018,January,25,Thursday,N/A,False,False,False,False,False,False
2018-01-26,2018,January,26,Friday,N/A,False,False,False,False,False,False
2018-01-27,2018,January,27,Saturday,N/A,True,False,True,False,False,True
2018-01-28,2018,January,28,Sunday,N/A,True,False,True,False,False,True
2018-01-29,2018,January,29,Monday,N/A,False,False,False,False,False,False
2018-01-30,2018,January,30,Tuesday,N/A,False,False,False,False,False,False
2018-01-31,2018,January,31,Wednesday,Navam Full Moon Poya Day,True,True,True,False,True,False
2018-02-01,2018,February,1,Thursday,N/A,False,False,False,False,False,False
2018-02-02,2018,February,2,Friday,N/A,False,False,False,False,False,False
2018-02-03,2018,February,3,Saturday,N/A,True,False,True,False,False,True
2018-02-04,2018,February,4,Sunday,Independence Day,True,True,True,True,False,True
2018-02-05,2018,February,5,Monday,Special Bank Holiday,True,False,True,False,False,False
2018-02-06,2018,February,6,Tuesday,N/A,False,False,False,False,False,False
2018-02-07,2018,February,7,Wednesday,N/A,False,False,False,False,False,False
2018-02-08,2018,February,8,Thursday,N/A,False,False,False,False,False,False
2018-02-09,2018,February,9,Friday,N/A,False,False,False,False,False,False
2018-02-10,2018,February,10,Saturday,N/A,True,False,True,False,False,True
2018-02-11,2018,February,11,Sunday,N/A,True,False,True,False,False,True
2018-02-12,2018,February,12,Monday,N/A,False,False,False,False,False,False
2018-02-13,2018,February,13,Tuesday,Maha Sivarathri Day,True,True,True,False,False,False
2018-02-14,2018,February,14,Wednesday,N/A,False,False,False,False,False,False
2018-02-15,2018,February,15,Thursday,N/A,False,False,False,False,False,False
2018-02-16,2018,February,16,Friday,N/A,False,False,False,False,False,False
2018-02-17,2018,February,17,Saturday,N/A,True,False,True,False,False,True
2018-02-18,2018,February,18,Sunday,N/A,True,False,True,False,False,True
2018-02-19,2018,February,19,Monday,N/A,False,False,False,False,False,False
2018-02-20,2018,February,20,Tuesday,N/A,False,False,False,False,False,False
2018-02-21,2018,February,21,Wednesday,N/A,False,False,False,False,False,False
2018-02-22,2018,February,22,Thursday,N/A,False,False,False,False,False,False
2018-02-23,2018,February,23,Friday,N/A,False,False,False,False,False,False
2018-02-24,2018,February,24,Saturday,N/A,True,False,True,False,False,True
2018-02-25,2018,February,25,Sunday,N/A,True,False,True,False,False,True
2018-02-26,2018,February,26,Monday,N/A,False,False,False,False,False,False
2018-02-27,2018,February,27,Tuesday,N/A,False,False,False,False,False,False
2018-02-28,2018,February,28,Wednesday,N/A,False,False,False,False,False,False
2018-03-01,2018,March,1,Thursday,Medin Full Moon Poya Day,True,True,True,False,True,False
2018-03-02,2018,March,2,Friday,N/A,False,False,False,False,False,False
2018-03-03,2018,March,3,Saturday,N/A,True,False,True,False,False,True
2018-03-04,2018,March,4,Sunday,N/A,True,False,True,False,False,True
2018-03-05,2018,March,5,Monday,N/A,False,False,False,False,False,False
2018-03-06,2018,March,6,Tuesday,N/A,False,False,False,False,False,False
2018-03-07,2018,March,7,Wednesday,N/A,False,False,False,False,False,False
2018-03-08,2018,March,8,Thursday,N/A,False,False,False,False,False,False
2018-03-09,2018,March,9,Friday,N/A,False,False,False,False,False,False
2018-03-10,2018,March,10,Saturday,N/A,True,False,True,False,False,True
2018-03-11,2018,March,11,Sunday,N/A,True,False,True,False,False,True
2018-03-12,2018,March,12,Monday,N/A,False,False,False,False,False,False
2018-03-13,2018,March,13,Tuesday,N/A,False,False,False,False,False,False
2018-03-14,2018,March,14,Wednesday,N/A,False,False,False,False,False,False
2018-03-15,2018,March,15,Thursday,N/A,False,False,False,False,False,False
2018-03-16,2018,March,16,Friday,N/A,False,False,False,False,False,False
2018-03-17,2018,March,17,Saturday,N/A,True,False,True,False,False,True
2018-03-18,2018,March,18,Sunday,N/A,True,False,True,False,False,True
2018-03-19,2018,March,19,Monday,N/A,False,False,False,False,False,False
2018-03-20,2018,March,20,Tuesday,N/A,False,False,False,False,False,False
2018-03-21,2018,March,21,Wednesday,N/A,False,False,False,False,False,False
2018-03-22,2018,March,22,Thursday,N/A,False,False,False,False,False,False
2018-03-23,2018,March,23,Friday,N/A,False,False,False,False,False,False
2018-03-24,2018,March,24,Saturday,N/A,True,False,True,False,False,True
2018-03-25,2018,March,25,Sunday,N/A,True,False,True,False,False,True
2018-03-26,2018,March,26,Monday,N/A,False,False,False,False,False,False
2018-03-27,2018,March,27,Tuesday,N/A,False,False,False,False,False,False
2018-03-28,2018,March,28,Wednesday,N/A,False,False,False,False,False,False
2018-03-29,2018,March,29,Thursday,N/A,False,False,False,False,False,False
2018-03-30,2018,March,30,Friday,Good Friday,True,True,True,False,False,False
2018-03-31,2018,March,31,Saturday,Bak Full Moon Poya Day,True,True,True,False,True,True
2018-04-01,2018,April,1,Sunday,N/A,True,False,True,False,False,True
2018-04-02,2018,April,2,Monday,N/A,False,False,False,False,False,False
2018-04-03,2018,April,3,Tuesday,N/A,False,False,False,False,False,False
2018-04-04,2018,April,4,Wednesday,N/A,False,False,False,False,False,False
2018-04-05,2018,April,5,Thursday,N/A,False,False,False,False,False,False
2018-04-06,2018,April,6,Friday,N/A,False,False,False,False,False,False
2018-04-07,2018,April,7,Saturday,N/A,True,False,True,False,False,True
2018-04-08,2018,April,8,Sunday,N/A,True,False,True,False,False,True
2018-04-09,2018,April,9,Monday,N/A,False,False,False,False,False,False
2018-04-10,2018,April,10,Tuesday,N/A,False,False,False,False,False,False
2018-04-11,2018,April,11,Wednesday,N/A,False,False,False,False,False,False
2018-04-12,2018,April,12,Thursday,N/A,False,False,False,False,False,False
2018-04-13,2018,April,13,Friday,Day prior to Sinhala and Tamil New Year Day,True,True,True,True,False,False
2018-04-14,2018,April,14,Saturday,Sinhala and Tamil New Year Day,True,True,True,True,False,True
2018-04-15,2018,April,15,Sunday,N/A,True,False,True,False,False,True
2018-04-16,2018,April,16,Monday,N/A,False,False,False,False,False,False
2018-04-17,2018,April,17,Tuesday,N/A,False,False,False,False,False,False
2018-04-18,2018,April,18,Wednesday,N/A,False,False,False,False,False,False
2018-04-19,2018,April,19,Thursday,N/A,False,False,False,False,False,False
2018-04-20,2018,April,20,Friday,N/A,False,False,False,False,False,False
2018-04-21,2018,April,21,Saturday,N/A,True,False,True,False,False,True
2018-04-22,2018,April,22,Sunday,N/A,True,False,True,False,False,True
2018-04-23,2018,April,23,Monday,N/A,False,False,False,False,False,False
2018-04-24,2018,April,24,Tuesday,N/A,False,False,False,False,False,False
2018-04-25,2018,April,25,Wednesday,N/A,False,False,False,False,False,False
2018-04-26,2018,April,26,Thursday,N/A,False,False,False,False,False,False
2018-04-27,2018,April,27,Friday,N/A,False,False,False,False,False,False
2018-04-28,2018,April,28,Saturday,N/A,True,False,True,False,False,True
2018-04-29,2018,April,29,Sunday,Vesak Full Moon Poya Day,True,True,True,False,True,True
2018-04-30,2018,April,30,Monday,Day following Vesak Full Moon Poya Day,True,True,True,True,True,False
2018-05-01,2018,May,1,Tuesday,May Day,True,True,True,True,False,False
2018-05-02,2018,May,2,Wednesday,N/A,False,False,False,False,False,False
2018-05-03,2018,May,3,Thursday,N/A,False,False,False,False,False,False
2018-05-04,2018,May,4,Friday,N/A,False,False,False,False,False,False
2018-05-05,2018,May,5,Saturday,N/A,True,False,True,False,False,True
2018-05-06,2018,May,6,Sunday,N/A,True,False,True,False,False,True
2018-05-07,2018,May,7,Monday,N/A,False,False,False,False,False,False
2018-05-08,2018,May,8,Tuesday,N/A,False,False,False,False,False,False
2018-05-09,2018,May,9,Wednesday,N/A,False,False,False,False,False,False
2018-05-10,2018,May,10,Thursday,N/A,False,False,False,False,False,False
2018-05-11,2018,May,11,Friday,N/A,False,False,False,False,False,False
2018-05-12,2018,May,12,Saturday,N/A,True,False,True,False,False,True
2018-05-13,2018,May,13,Sunday,N/A,True,False,True,False,False,True
2018-05-14,2018,May,14,Monday,N/A,False,False,False,False,False,False
2018-05-15,2018,May,15,Tuesday,N/A,False,False,False,False,False,False
2018-05-16,2018,May,16,Wednesday,N/A,False,False,False,False,False,False
2018-05-17,2018,May,17,Thursday,N/A,False,False,False,False,False,False
2018-05-18,2018,May,18,Friday,N/A,False,False,False,False,False,False
2018-05-19,2018,May,19,Saturday,N/A,True,False,True,False,False,True
2018-05-20,2018,May,20,Sunday,N/A,True,False,True,False,False,True
2018-05-21,2018,May,21,Monday,N/A,False,False,False,False,False,False
2018-05-22,2018,May,22,Tuesday,N/A,False,False,False,False,False,False
2018-05-23,2018,May,23,Wednesday,N/A,False,False,False,False,False,False
2018-05-24,2018,May,24,Thursday,N/A,False,False,False,False,False,False
2018-05-25,2018,May,25,Friday,N/A,False,False,False,False,False,False
2018-05-26,2018,May,26,Saturday,N/A,True,False,True,False,False,True
2018-05-27,2018,May,27,Sunday,N/A,True,False,True,False,False,True
2018-05-28,2018,May,28,Monday,N/A,False,False,False,False,False,False
2018-05-29,2018,May,29,Tuesday,Adhi Poson Full Moon Poya Day,True,True,True,False,True,False
2018-05-30,2018,May,30,Wednesday,N/A,False,False,False,False,False,False
2018-05-31,2018,May,31,Thursday,N/A,False,False,False,False,False,False
2018-06-01,2018,June,1,Friday,N/A,False,False,False,False,False,False
2018-06-02,2018,June,2,Saturday,N/A,True,False,True,False,False,True
2018-06-03,2018,June,3,Sunday,N/A,True,False,True,False,False,True
2018-06-04,2018,June,4,Monday,N/A,False,False,False,False,False,False
2018-06-05,2018,June,5,Tuesday,N/A,False,False,False,False,False,False
2018-06-06,2018,June,6,Wednesday,N/A,False,False,False,False,False,False
2018-06-07,2018,June,7,Thursday,N/A,False,False,False,False,False,False
2018-06-08,2018,June,8,Friday,N/A,False,False,False,False,False,False
2018-06-09,2018,June,9,Saturday,N/A,True,False,True,False,False,True
2018-06-10,2018,June,10,Sunday,N/A,True,False,True,False,False,True
2018-06-11,2018,June,11,Monday,N/A,False,False,False,False,False,False
2018-06-12,2018,June,12,Tuesday,N/A,False,False,False,False,False,False
2018-06-13,2018,June,13,Wednesday,N/A,False,False,False,False,False,False
2018-06-14,2018,June,14,Thursday,N/A,False,False,False,False,False,False
2018-06-15,2018,June,15,Friday,Id-Ul-Fitr (Ramazan Festival Day),True,True,True,False,False,False
2018-06-16,2018,June,16,Saturday,N/A,True,False,True,False,False,True
2018-06-17,2018,June,17,Sunday,N/A,True,False,True,False,False,True
2018-06-18,2018,June,18,Monday,N/A,False,False,False,False,False,False
2018-06-19,2018,June,19,Tuesday,N/A,False,False,False,False,False,False
2018-06-20,2018,June,20,Wednesday,N/A,False,False,False,False,False,False
2018-06-21,2018,June,21,Thursday,N/A,False,False,False,False,False,False
